VOA Reference,Property Description,Address1,Address2,Address3,Address4,Address5,Post Code,Empty Date
49381,VEHICLE REPAIR WORKSHOP,R/o Hare & Hounds,Garmondsway,West Cornforth,Ferryhill,Co Durham,DL17 9DX,20141101
49384,OFFICES,Block 2/G1,Bede House St Cuthberts Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6DX,20170101
49455,OFFICES AND PREMISES,Suite 1 1st Floor Avenue House,Greenwell Road,Newton Aycliffe,Co Durham,,DL5 4DH,20110728
49467,WORKSHOP AND PREMISES,Unit 17 Northfield Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,,DL5 6EJ,20170326
49496,WORKSHOP AND PREMISES,Unit 1,Maple Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6BF,20161201
49501,WORKSHOP AND PREMISES,Unit 6,Maple Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6BF,20170125
49507,WORKSHOP AND PREMISES,Unit 8N,Hackworth Ind Park,Shildon,Co Durham,,DL4 1HF,20110601
49520,STABLES AND PREMISES,Clearwater Creek Stables,Coatham Munderville,Darlington,Co Durham,,DL1 3NL,20090814
49532,UNIVERSITY AND PREMISES,Durham University,Netpark Research Institute,Joseph Swan Road,Sedgefield,,TS21 3FB,20150323
49649,UNDERGOING ALTERATIONS,Parkwood Cat Hotel,Horse Close Lane,Trimdon,Co Durham,,TS29 6LS,20150630
49693,SHOP AND PREMISES,4 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20050218
49709,WAREHOUSE AND PREMISES,Unit D434b,Langton Business Centre Durham Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6UY,20060204
49725,WORKSHOP AND PREMISES,Unit 1d,Chilton Ind Estate,Chilton,Ferryhill,Co Durham,DL17 0SF,20170125
49764,OFFICES AND PREMISES,Office F10,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20160201
49765,OFFICES AND PREMISES,Office F12,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20160201
49767,OFFICES AND PREMISES,Office F14,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20160701
49768,OFFICES AND PREMISES,Office F15,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20150731
49772,OFFICES AND PREMISES,Office F23,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20160131
49773,OFFICES AND PREMISES,Office F24,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20160201
49774,OFFICES AND PREMISES,Office F25,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20151031
49778,OFFICES AND PREMISES,Office F32,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20160201
49779,OFFICES AND PREMISES,Office F33,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20151225
49782,OFFICES AND PREMISES,Office G16,Evans Incubation Centre,Durham Way South,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6XP,20161110
49816,WAREHOUSE AND PREMISES,Unit 5 Enterprise City,Meadowfield Avenue Green Lane Ind Est,Spennymoor,Co Durham,,DL16 6JF,20130318
49817,WORKSHOP AND PREMISES,11 Furnace Ind Estate,Byerley Road,Shildon,Co Durham,,DL4 1QB,20161221
49838,OFFICES AND PREMISES,Block 3/Ground Floor/Units A-G,St Cuthberts House,Durham Way North,Aycliffe Business Park,Co Durham,DL5 6DN,20161110
49897,COMMUNICATION STATION AND PREMISES,Communication Station Site Dl0001,Preston Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6SP,20090420
49913,OFFICES AND PREMISES,Offices (former Fire Stn),Merrington Lane Ind Est,Spennymoor,Co Durham,,DL16 7XL,20131212
49967,OFFICES AND PREMISES,Room FB9,Technology Court,Bradbury Road,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6DA,20150418
49987,OFFICES AND PREMISES,Unit 4,Evans Business Centre,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6ZF,20160701
49990,OFFICES AND PREMISES,Unit 7,Evans Business Centre,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6ZF,20141020
49994,OFFICES AND PREMISES,Unit 11,Evans Business Centre,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6ZF,20160401
49995,OFFICES AND PREMISES,Unit 12,Evans Business Centre,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6ZF,20160531
49999,WORKSHOP AND PREMISES,Unit 16,Evans Business Centre,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6ZF,20151001
04FRO1076505W,OFFICE AND PREMISES,AEC,Broadwood Garage,Frosterley,Bishop Auckland,Co Durham,DL13 2TJ,20140430
50000,STORE AND PREMISES,Unit 17,Evans Business Centre,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6ZF,20170103
50013,WORKSHOP AND PREMISES,Unit 30,Evans Business Centre,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6ZF,20160501
50070,SHOP AND PREMISES,25 Central Drive,Middlestone Moor,Spennymoor,Co Durham,,DL16 7DJ,20140214
50071,SHOP AND PREMISES,27 Central Drive,Middlestone Moor,Spennymoor,Co Durham,,DL16 7DJ,20140214
50086,OFFICES AND PREMISES,Room FA5,Technology Court,Bradbury Road,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6DA,20150803
50087,OFFICES AND PREMISES,Room FA4,Technology Court,Bradbury Road,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6DA,20120401
50115,OFFICES AND PREMISES,Room FA8,Technology Court,Bradbury Road,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6DA,20150201
50183,WORKSHOP AND PREMISES,18 Furnace Ind Estate,Byerley Road,Shildon,Co Durham,,DL4 1QB,20160901
50231,OFFICES AND PREMISES,Block 3/First Floor Suite 2,Bede House St Cuthberts Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6DX,20111202
50238,OFFICES AND PREMISES,Block 3/First Floor Suite 9,Bede House St Cuthberts Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6DX,20160101
50339,OFFICES AND PREMISES,Unit 20a,Parsons Court,Welbury Way,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6ZE,20170114
50340,OFFICES AND PREMISES,Unit 20b,Parsons Court,Welbury Way,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6ZE,20170114
50342,OFFICES AND PREMISES,Unit 21b,Parsons Court,Welbury Way,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6ZE,20170114
50355,OFFICES AND PREMISES,Businessfone Offices,LANGTON BUSINESS CENTRE Durham Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6BL,20091230
50357,KIOSK,Kiosk 1,Market Place,Ferryhill,Co Durham,,DL17 8HX,20160912
50360,OFFICES AND PREMISES,Unit 3 Alexander House,Butterwick Road,Fishburn,Stockton-On-Tees,,TS21 4AR,20090713
50388,SHOP AND PREMISES,12a Clyde Terrace,Spennymoor,Co Durham,,,DL16 7SH,20131018
50390,LIBRARY AND PREMISES,Newton Aycliffe Library,Central Avenue,Newton Aycliffe,Co Durham,,DL5  5QH,20161210
50392,LAND USED FOR SELF STORAGE AND PREMISES,Storage Site A167 South,Thinford,Durham,,,DL17 8RU,20160820
50420,WORKSHOP AND PREMISES,Bldg 12/1 702b,Whinfield Drive,Aycliffe Business  Park,Newton Aycliffe,Co Durham,DL5 6AU,20161214
50423,OFFICES AND PREMISES,Ground Floor,Trimdon House,Landreth Grove,Trimdon,Trimdon Station Co Durham,TS29 6QH,20120301
50467,OFFICES AND PREMISES,Block 3/First Floor/Unit A,St Cuthberts House,Durham Way North,Aycliffe Business Park,Co Durham,DL5 6DN,20160430
50470,OFFICES AND PREMISES,Block 3/First Floor/Units D & E,St Cuthberts House,Durham Way North,Aycliffe Business Park,Co Durham,DL5 6DN,20160101
50472,OFFICES AND PREMISES,Block 3/First Floor/Unit F,St Cuthberts House,Durham Way North,Aycliffe Business Park,Co Durham,DL5 6DN,20160401
50480,LAND USED FOR STORAGE AND PREMISES,Storage Land 14a,Hackworth Ind Park,Shildon,Co Durham,,DL4 1HF,20150401
50548,COMMUNICATION STATION AND PREMISES,Orange (DUR7020) Rooftop Manor House,West End,Sedgefield,Stockton On Tees,,TS21 2BW,20130924
50570,OFFICES AND PREMISES,Unit 23,Parsons Court,Welbury Way,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6ZE,20170114
50599,OFFICES AND PREMISES,Suite 9 Unit 24b,Parsons Court,Welbury Way,Aycliffe Business Park,Newton Aycliffe Co Durham,DL5 6ZE,20170114
58551500,SHOP AND PREMISES,5 Bridge End,Chester Le Street,Co Durham,,,DH3 3QY,20101201
58554600,OFFICES AND PREMISES,1st & 2nd Flrs,Bridge End Chambers,Bridge End,Chester Le Street,Co Durham,DH3 3QY,20050601
58555500,OFFICES AND PREMISES,1st Floor Offices,Bridge End Chambers,Chester Le Street,Co Durham,,DH3 3QY,20161228
05STA1400505W,WORKSHOP AND PREMISES,Unit 1F,Durham Dales Centre,Castle Gardens,Stanhope,Bishop Auckland Co Durham,DL13 2FJ,20161124
05STA1400509W,WORKSHOP AND PREMISES,Unit 1G,Durham Dales Centre,Castle Gardens,Stanhope,Bishop Auckland Co Durham,DL13 2FJ,20170207
05STA1400510W,PUBLIC CONVENIENCE AND PREMISES,Unit 1A,Durham Dales Centre,Castle Gardens,Stanhope,Bishop Auckland Co Durham,DL13 2FJ,20170106
05STA1400511W,SHOP AND PREMISES,Unit 3 (The Gazebo),Durham Dales Centre,Castle Gardens,Stanhope,Bishop Auckland Co Durham,DL13 2JF,20161201
05STA1400516W,OFFICE AND PREMISES,Unit B5,Durham Dales Centre,Castle Gardens,Stanhope,Bishop Auckland Co Durham,DL13 2FJ,20151015
05STA1400517W,OFFICE AND PREMISES,Unit B6,Durham Dales Centre,Castle Gardens,Stanhope,Bishop Auckland Co Durham,DL13 2FJ,20140131
05STA1400524W,OFFICES AND PREMISES,Unit B10,Durham Dales Centre,Castle Gardens,Stanhope,Bishop Auckland Co Durham,DL13 2FJ,20170207
05STA2092503W,WORKSHOP AND PREMISES,Joiners Yard,Crosshill,Stanhope,Bishop Auckland,Co Durham,DL13 2NF,20040813
05STA2172006W,SHOP AND PREMISES,Estate Agents,6 Dales Terrace,Stanhope,Bishop Auckland,Co Durham,DL13 2XH,20151009
05STA3084533W,OFFICE AND PREMISES,Unit B13,Castle Gardens,Stanhope,Bishop Auckland,Co Durham,DL13 2FJ,20170207
05STA3084534W,OFFICES AND PREMISES,Unit B14,Castle Gardens,Stanhope,Bishop Auckland,Co Durham,DL13 2FJ,20121001
05STA5556515W,OFFICE AND PREMISES,Suite 01,Weardale Business Centre,1 Martin Street,Stanhope,Bishop Auckland Co Durham,DL13 2UY,20051201
05STA8872503W,WAREHOUSE AND PREMISES,T Stephenson,Union Lane,Stanhope,Bishop Auckland,Co Durham,DL13 2XJ,20150821
60071058502,COMMUNICATION STATION AND PREMISES,Orange PCS Ltd Ad Six Chimneys,Boldron,Barnard Castle,Co Durham,,DL12 9SW,20161215
60075053501,WORKSHOP AND PREMISES,Workshop Near Woodbine House,Bowes,Barnard Castle,Co Durham,,DL12 9HL,19920401
60075054000,WORKSHOP AND PREMISES,2 Church View,Bowes,Barnard Castle,Co Durham,,DL12 9LG,19970201
60075057001,GARAGE AND PREMISES,Former DCC Depot,Station Road,Bowes,Barnard Castle,Co Durham,DL12 9HT,20140424
60665057505,VISITORS CENTRE,Otter Reserve Vale House Farm,Stainmore Road,Bowes,Barnard Castle,Co Durham,DL12 9AQ,20060301
61050000,GYMNASIUM AND PREMISES,Peakbody Gym Ltd,Ropery Lane,Broadwood View,Chester Le Street,Co Durham,DH3 3NJ,20150727
06EAS5184502W,OFFICES AND PREMISES,Lafarge Cement UK,Eastgate,Bishop Auckland,Co Durham,,DL13 2AA,20110524
06STA8892502W,COMMUNICATION STATION AND PREMISES,Vodafone Site No 4847,Newlandside Hall,Stanhope,Bishop Auckland,Co Durham,DL13 2PQ,20161109
08IRE8660503W,PUBLIC HOUSE AND PREMISES,The Weardale Inn,Ireshopeburn,Bishop Auckland,Co Durham,,DL13 1HD,20150622
08LAN6252502W,LAND USED FOR STORAGE AND PREMISES,Adj Old School,Lanehead,Wearhead,Bishop Auckland Co Durham,,DL13 1AJ,20070910
08STJ1224501W,CARAVAN PARK AND PREMISES,Caravan Site,Burnfoot,St Johns Chapel,Bishop Auckland,Co Durham,DL13 1QH,20060401
08STJ5528006W,SHOP AND PREMISES,6 Market Place,St Johns Chapel,Bishop Auckland,Co Durham,,DL13 1QF,19970111
08STJ6732501W,CARAVAN PARK AND PREMISES,Leisure Caravan Site,Pryse Farm,St Johns Chapel,Bishop Auckland,Co Durham,DL13 1QU,20010401
08STJ7968517W,WORKSHOP AND PREMISES,Unit 1E,St Johns Chapel Industrial Est,Burnfoot,St Johns Chapel,Bishop Auckland Co Durham,DL13 1QH,20160530
08STJ7968518W,WORKSHOP AND PREMISES,Unit 1F,St Johns Chapel Industrial Est,Burnfoot,St Johns Chapel,Bishop Auckland Co Durham,DL13 1QH,20040531
08WEA4105502W,KENNELS AND PREMISES,High Rigg Kennels,High Rigg,Wearhead,Bishop Auckland,Co Durham,DL13 1HS,20080225
08WEG9596502W,HALL AND PREMISES,Community Centre,Westgate,Bishop Auckland,Co Durham,,DL13 1RX,20160413
90259005300,PUBLIC HOUSE AND PREMISES,Kings Head,53 Front Street,Cockfield,Bishop Auckland,Co Durham,DL13 5DS,20161222
90259007500,SHOP,75 Front Street,Cockfield,Bishop Auckland,Co Durham,,DL13 5DQ,20070305
90662050001,GARAGE AND PREMISES,Garage,Staindrop Road,Cockfield,Bishop Auckland,Co Durham,DL13 5DF,20031101
94551000,OFFICES AND PREMISES,The Volunteer Centre,Clarence Terrace,Chester Le Street,Co Durham,,DH3 3DG,20170124
96550001,WORKSHOP AND PREMISES,Unit 1,Co-Op Industrial Estate,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20020930
96551000,GARAGE AND PREMISES,Unit 2,Cooperative Workshops,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20120724
96551500,STORE AND PREMISES,Unit 3,Cooperative Workshops,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20050921
96552000,WORKSHOP AND PREMISES,Unit 4,Cooperative Workshops,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20010531
96552500,WORKSHOP AND PREMISES,Unit 5,Cooperative Workshops,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20130501
96553000,WORKSHOP AND PREMISES,Unit 6,Cooperative Workshops,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20000906
96553200,WORKSHOP AND PREMISES,Unit 7,Cooperative Workshops,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20070930
96553500,WORKSHOP AND PREMISES,Unit 8,Cooperative Workshops,Plawsworth Road,Sacriston,Durham,DH7 6HJ,19930415
96554500,WORKSHOP AND PREMISES,Units 9/10,Co-op Industrial Estate,Plawsworth Road,Sacriston,Durham,DH7 6HJ,20150216
100025051002,OUTDOOR ACTIVITY CENTRE AND PREMISES,Water Knott,Baldershead,Cotherstone,Barnard Castle,Co Durham,DL12 9UP,20140701
100110413894,RECREATION ROOM AND PREMISES,5 Fyndoune Way,Witton Gilbert,Durham,,,DH7 6RL,20161116
100110420089,PROPERTY UNDERGOING RECONSTRUCTION,23 Marshall Terrace,Gilesgate Moor,Durham,,,DH1 2HX,20160718
100110427824,SHOP AND PREMISES,9 Station Road,Ushaw Moor,Durham,,,DH7 7PX,20160401
100110428005,SHOP AND PREMISES,2 Steetley Terrace,Quarrington Hill,Durham,,,DH6 4QJ,20131214
100110710224,CLUB AND PREMISES,Castle View Club,Front Street South,Cassop,Durham,,DH6 4RG,20091004
100110710244,PUBLIC HOUSE AND PREMISES,Last Orders Gort Place,Gilesgate,Durham,,,DH1 1EY,20160831
100110710512,SHOP AND PREMISES,4 North View,Ludworth,Durham,,,DH6 1NF,20151215
100110710742,STORES AND PREMISES,Surprise Cottage,Sherburn Road,Durham,,,DH1 2JN,20140401
100110738142,BUILDING (INCAPABLE OF USE),115A Gilesgate,Durham,,,,DH1 1QG,20121203
100110738203,SHOP AND PREMISES,25 Claypath,Durham,,,,DH1 1RH,20140101
100110738218,SHOP AND PREMISES,87 Claypath,Durham,,,,DH1 1RG,20170422
100110738438,SHOP AND PREMISES,4 Sunderland Road,Gilesgate,Durham,,,DH1 2LH,20160619
100110738520,CLUB AND PREMISES,Clubhouse,52 Old Elvet,Durham,,,DH1 3HN,20160318
100110738555,OFFICES AND PREMISES,Shire Hall,Old Elvet,Durham,,,DH1 3HL,20121008
100110738579,POST OFFICE AND PREMISES,33 Silver Street,Durham,,,,DH1 3RD,20161102
100110738619,BANK AND PREMISES,28 New Elvet,Durham,,,,DH1 3AL,20160324
100110738623,SHOP AND PREMISES,5 New Elvet,Durham,,,,DH1 3AQ,20161227
100110738632,OFFICES AND PREMISES,35/36 Old Elvet,Durham,,,,DH1 3HN,20170331
100110738798,OFFICES AND PREMISES,34/35 Saddler Street,Durham,,,,DH1 3NU,20080918
100110738921,SHOP AND PREMISES,Unit 28,The Gates Shopping Centre,Durham,,,DH1 4SL,20161031
100110738975,SHOP AND PREMISES,Unit 33,The Gates Shopping Centre,Durham,,,DH1 4SL,20140707
100110739049,SHOP AND PREMISES,Unit 40,The Gates Shopping Centre,Durham,,,DH1 4SL,20170124
100110739165,SHOP AND PREMISES,Unit 26,The Gates Shopping Centre,Durham,,,DH1 4SL,20161121
100110739355,OFFICES AND PREMISES,45a Front Street,Framwellgate Moor,Durham,,,DH1 5BL,20000401
100110739402,SHOP AND PREMISES,40 Canterbury Road,Newton Hall,Durham,,,DH1 5PY,20161014
100110739434,SHOP AND PREMISES,67 Carr House Drive,Newton Hall,Durham,,,DH1 5LT,20161224
100110740512,STABLES AND PREMISES,Greenacres,Front Street,Low Pittington,Durham,,DH6 1BP,20100901
100110740954,OFFICES STORE AND PREMISES,Cloud House,Blackgate East,Coxhoe,Durham,,DH6 4AA,20000401
100110741251,SHOP AND PREMISES,3b Durham Road West,Bowburn,Durham,,,DH6 5AU,20041123
100110741961,SHOP AND PREMISES,11a High Street South,Langley Moor,Durham,,,DH7 8JN,20140101
100110803660,OFFICES AND PREMISES,Office 2,Durham Workspace,Abbey Road,Pity Me,Durham,DH1 5JZ,20161201
100110803666,OFFICES AND PREMISES,Office 11 Durham Workspace,Abbey Road,Pity Me,Durham,,DH1 5JZ,20161021
100110803667,OFFICES AND PREMISES,Office 12 Durham Workspace,Abbey Road,Pity Me,Durham,,DH1 5JZ,20160701
100110803670,OFFICES AND PREMISES,Office 15 Durham Workspace,Abbey Road,Pity Me,Durham,,DH1 5JZ,20160501
100110803697,GARAGE AND PREMISES,Garage,Auton Stile,Bearpark,Durham,,DH7 7DB,20000401
100110803698,GARAGE AND PREMISES,Garage.,Auton Stile,Bearpark,Durham,,DH7 7DB,20000401
100110803765,STORE AND PREMISES,1st Floor R/O 27A,Church Street,Coxhoe,Durham,,DH6 4HE,20151217
100110803790,OFFICE AND PREMISES,1st & 2nd Flr,84 Claypath,Durham,,,DH1 1RG,20151230
100110803797,STABLE AND PREMISES,34 Co-Operative Terrace,Coxhoe,Durham,,,DH6 4DQ,20140324
100110803864,STORE AND PREMISES,Unit S6 Dragonville Industrial Park,Gilesgate Moor,Durham,,,DH1 2XJ,20100801
100110803907,OFFICE AND PREMISES,First Floor,11a Elvet Bridge,Durham,,,DH1 3AA,20160402
100110803914,RESTAURANT AND PREMISES,First Floor,21 Elvet Bridge,Durham,,,DH1 3AA,20161225
100110803960,SHOP AND PREMISES,38a Front Street,Framwellgate Moor,Durham,,,DH1 5EE,20151001
100110803965,BETTING SHOP AND PREMISES,Mr C Waite,Front Street,Kelloe,Durham,,DH6 4PE,20000401
100110803988,COMMUNITY CENTRE AND PREMISES,Community Centre,Front Street,Sherburn Hill,Durham,,DH6 1PA,20120113
100110804003,BETTING SHOP AND PREMISES,Ladbrokes Ltd,Front Street South,Quarrington Hill,Durham,,DH6 4QQ,20000401
100110804012,AUXILIARY DEFENCE ESTABLISHMENT AND PREMISES,A T C Hut,Gilesgate,Durham,,,DH1 1JH,20110408
100110804034,BANK AND PREMISES,Barclays Bank Plc,High Street,Carrville,Durham,,DH1 1BG,20161125
100110804041,STABLE AND PREMISES,R/O Rosegarth,High Street,Pittington,Durham,,DH6 1BE,20160401
100110804042,SHOWROOM AND PREMISES,14/17 High Street North,Langley Moor,Durham,,,DH7 8JH,20160303
100110804043,STORE AND PREMISES,A V R Workshop,14/17 High Street North,Langley Moor,Durham,,DH7 8JH,20160222
100110804061,HUT,Zoology Field Station,Hollingside Lane,Durham,,,DH1 3TN,20161030
100110804110,WORKSHOP AND PREMISES,Unit G5,Skillion Business Centre,Littleburn Lane,Langley Moor,Durham,DH7 8HG,20150809
100110804131,OFFICES AND PREMISES,1st 2nd & 3rd Floors,14 Market Place,Durham,,,DH1 3NE,20111201
100110804175,SHOP AND PREMISES,Unit 27,The Gates Shopping Centre,Durham,,,DH1 4SL,20161031
100110804177,SHOP AND PREMISES,Unit 29,The Gates Shopping Centre,Durham,,,DH1 4SL,20161031
100110804208,PUBLIC HOUSE AND PREMISES,The City Hotel,New Elvet,Durham,,,DH1 3AQ,20170119
100110804236,OFFICES AND PREMISES,Ground Floor And First Floor,17 Old Elvet,Durham,,,DH1 3HL,20160824
100110804245,STORE AND PREMISES,Graduate Society Furniture Store,Old Elvet,Durham,,,DH1 3HN,20161223
100110804265,WORKSHOP AND PREMISES,Wear Optics,Prince Charles Avenue,Bowburn,Durham,,DH6 5DL,20000401
100110804284,PROPERTY UNDERGOING ALTERATIONS,Securishred Ltd,Rennys Lane,Gilesgate Moor,Durham,,DH1 2RW,20131116
100110804292,VEHICLE REPAIR WORKSHOP AND PREMISES,The Warehouse,Rennys Lane,Gilesgate Moor,Durham,,DH1 2RW,20161120
100110804293,OFFICES AND PREMISES,Pratts Taxis,Rennys Lane,Durham,,,DH1 2RB,20160401
100110804308,WORKSHOP AND PREMISES,Near WMC,Durham Gardens,Witton Gilbert,Durham,,DH7 6RP,20000401
100110804325,OFFICES AND PREMISES,First To Third Floors,67 Saddler Street,Durham,,,DH1 3NP,20151223
100110804363,FACTORY AND PREMISES,Unit 6 at,1 St Johns Road,Meadowfield,Durham,,DH7 8TZ,20150614
100110804364,WORKSHOP AND PREMISES,Unit 1 at,1 St Johns Road,Meadowfield,Durham,,DH7 8TZ,20161215
100110804368,OFFICES AND PREMISES,Office 1 at,1 St Johns Road,Meadowfield,Durham,,DH7 8TZ,20101101
100110804371,OFFICES AND PREMISES,Office 3 at,1 St Johns Road,Meadowfield,Durham,,DH7 8TZ,20090408
100110804372,WORKSHOP AND PREMISES,Unit 3 at,1 St Johns Road,Meadowfield,Durham,,DH7 8TZ,20161215
100110804378,STORE AND PREMISES,Unit 1 The Garage,Station House,Station Road,Ushaw Moor,Durham,DH7 7QA,20041001
100110804380,STORE AND PREMISES,Adj Station House,Station Road,Ushaw Moor,Durham,,DH7 7QA,20000401
100110804385,BAKERY AND PREMISES,Tallentyre Dent R/O,Station Road,Ushaw Moor,Durham,,DH7 7PY,20000401
100110804422,GARAGE,Rear Of,Surtees Avenue,Bowburn,Durham,,DH6 5DZ,20000401
100110804437,SHOP AND PREMISES,Shop,Tile Shed Cottages,Witton Gilbert,Durham,,DH7 6TT,20151005
100110804442,CLUB AND PREMISES,Durham Companions Club Ltd,Ainsley Street,Durham,,,DH1 4BJ,20151204
100110804457,POST OFFICE AND PREMISES (UNDER GOING ALTERATIONS),18 North Street,West Rainton,Houghton-Le-Spring,Tyne & Wear,,DH4 6NU,20150330
100110813101,STORE AND PREMISES,Vacant Adj Winwood & Ridley,Prince Charles Avenue,Bowburn,Durham,,DH6 5DJ,20070601
100110813124,WAREHOUSE AND PREMISES,D Adams,Jubilee House,High Pittington,Durham,,DH6 1AT,20000401
11BIL0584007W,PUBLIC HOUSE AND PREMISES,The Green,7 Billy Row Green,Billy Row,Crook,Co Durham,DL15 9TA,20170314
11CRO0040003W,PUBLIC HOUSE AND PREMISES,Brewery Tap,3 Addison Street,Crook,Co Durham,,DL15 9EG,20170324
11CRO0364018W,RECREATION ROOMS AND PREMISES,Community Centre,18/19 Bankfoot Grove,Crook,Co Durham,,DL15 9NJ,20130801
11CRO0500002A,SHOP AND PREMISES,2A Belle Vue,Crook,Co Durham,,,DL15 9BP,20101224
11CRO1012501W,OFFICES AND PREMISES,First Floor,10-11 East Bridge Street,Crook,Co Durham,,DL15 9BG,20161001
11CRO1028014W,STORE AND PREMISES (UNDERGOING ALTERATIONS),14 Bridge Street East,Crook,Co Durham,,,DL15 9BJ,20130708
11CRO1392501W,LAND USED FOR STORAGE,Compound 1,Castle Close,Crook,Co Durham,,DL15 8JZ,20040105
11CRO1396503W,WORKSHOP AND PREMISES,Unit 3D,Castle Close Ind Est,Crook,Co Durham,,DL15 8LU,20160801
11CRO1396534W,WORKSHOP AND PREMISES,Unit 5G,Castle Close Ind Est,Crook,Co Durham,,DL15 8LU,20150914
11CRO1624015W,SHOP AND PREMISES,15 Church Street,Crook,Co Durham,,,DL15 9BG,20150226
11CRO1792503W,PROPERTY UNDERGOING ALTERATION,Lotty's Bar,27 Commercial Street,Crook,Co Durham,,DL15 9HR,20150526
11CRO2644503W,OFFICES AND PREMISES,Post Office House,Elliott Street,Crook,Co Durham,,DL15 8QH,20151101
11CRO2644504W,SHOP AND PREMISES,1 Elliott Street,Crook,Co Durham,,,DL15 8QH,20150427
11CRO2676506W,STORE AND PREMISES,Vacant Workshop,Emmerson Street,Crook,Co Durham,,DL15 8NG,20050101
11CRO2676507W,STORE AND PREMISES,The Studio,Emmerson Street,Crook,Co Durham,,DL15 8NG,20070101
11CRO4448501W,STORE AND PREMISES,R/O 37,Hope Street,Crook,Co Durham,,DL15 9HU,20150401
11CRO5712002W,SHOP AND PREMISES,Shop,2 Mill Street,Crook,Co Durham,,DL15 9BE,20161101
11CRO5920525W,OFFICE,Unit 10,Crook New Business Centre,New Road,Crook,Co Durham,DL15 8QX,20141219
11CRO6108012W,HALL AND PREMISES,British Legion Hall,12 North Terrace,Crook,Co Durham,,DL15 8AZ,20160401
11CRO6688507W,WORKSHOP AND PREMISES,Unit 10A,Prospect Road,Crook,Co Durham,,DL15 8JL,20170218
11CRO6696518W,OFFICES AND PREMISES,Suite 1,Westfield House,Prospect Road,Crook,Co Durham,DL15 8JL,20150730
11CRO6696519W,OFFICES AND PREMISES,Suite 2,Westfield House,Prospect Road,Crook,Co Durham,DL15 8JL,20131101
11CRO6696522W,OFFICES AND PREMISES,Suite 7,Westfield House,Prospect Road,Crook,Co Durham,DL15 8JL,20110613
11CRO9344504W,VEHICLE REPAIR WORKSHOP AND PREMISES,4B West Bridge Street,Crook,Co Durham,,,DL15 9BH,20091101
11FIR2928501W,MOTEL AND PREMISES,Fir Tree Country Hotel,Fir Tree,Crook,Co Durham,,DL15 8DD,20150115
11HOW1016038W,SHOP AND PREMISES,38 Bridge Street,Howden Le Wear,Crook,Co Durham,,DL15 8EX,20120101
11HOW1016511W,PUBLIC HOUSE AND PREMISES,Green Tree Inn,Bridge Street,Howden Le Wear,Crook,Co Durham,DL15 8EX,20140404
